Date,Day,PDH,PDH_Time,PDM,PDM_Time,PDL,PDL_Time,HighOfDay%,High_Of_Day_Time,LowOfDay%,Low_Of_Day_Time,Day_Range,P12_Hour_High_Hit_TF,P_12_Hour_High_Hit_Time,P12_Hour_Mid_Hit_TF,P_12_Hour_Mid_Hit_Time,P12_Hour_Low_Hit_TF,P_12_Hour_Low_Hit_Time,AsiaDirection,AsiaSession,AsiaModelStatus,LondonDirection,LondonSession,LondonModelStatus,NY1Direction,NY1Session,NY1ModelStatus
24/06/2008,Tuesday,False,,True,14:00:00,True,10:50:00,0.87,14:00:00,-1.2,10:35:00,39.75,11:15:00,True,09:00:00,True,10:35:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
25/06/2008,Wednesday,True,10:35:00,True,01:25:00,False,,2.23,15:05:00,-1.2,10:35:00,65.75,11:15:00,True,09:00:00,True,10:35:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
26/06/2008,Thursday,False,,True,04:10:00,True,09:50:00,0.43,04:20:00,-2.99,16:00:00,65.75,,False,,False,06:25:00,True,Long,1.0,Broken,Short,0.0,Complete,Short,1.0,Complete
27/06/2008,Friday,False,,False,,True,07:00:00,0.55,03:20:00,-1.69,13:45:00,41.75,,False,06:00:00,True,07:00:00,True,Short,0.0,Complete,Short,1.0,Complete,Long,0.0,Broken
30/06/2008,Monday,False,,True,04:45:00,False,,0.33,03:10:00,-1.31,16:00:00,30.75,,False,08:55:00,True,07:50:00,True,Short,0.0,Complete,Short,1.0,Broken,Long,0.0,Broken
2008-01-07 00:00:00,Tuesday,False,,True,11:00:00,True,03:45:00,1.2,16:00:00,-1.84,06:50:00,56.25,10:50:00,True,09:55:00,True,06:20:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2008-02-07 00:00:00,Wednesday,True,03:00:00,True,12:25:00,False,,0.88,07:25:00,-2.69,15:50:00,66.75,06:00:00,True,09:50:00,True,10:30:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2008-07-07 00:00:00,Monday,False,,True,09:45:00,True,23:10:00,2.13,10:00:00,-0.65,14:10:00,50.5,06:30:00,True,12:25:00,True,12:55:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,1.0,Broken
2008-08-07 00:00:00,Tuesday,True,12:30:00,True,21:00:00,False,,2.34,15:55:00,-1.25,04:20:00,66.0,08:30:00,True,06:35:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,1.0,Complete
2008-09-07 00:00:00,Wednesday,True,08:10:00,True,15:00:00,False,,0.56,08:15:00,-2.32,15:55:00,53.75,07:25:00,True,06:35:00,True,09:50:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
2008-10-07 00:00:00,Thursday,False,,True,13:30:00,True,09:00:00,1.4,13:35:00,-0.97,14:50:00,43.25,07:10:00,True,06:20:00,True,09:00:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
2008-11-07 00:00:00,Friday,True,00:00:00,True,06:50:00,True,11:15:00,0.53,00:00:00,-3.38,12:55:00,72.25,,False,,False,06:00:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
14/07/2008,Monday,False,,True,09:50:00,False,,1.8,07:15:00,-1.16,13:10:00,53.75,06:55:00,True,09:35:00,True,10:00:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,1.0,Complete
15/07/2008,Tuesday,False,,True,13:00:00,True,22:50:00,1.76,15:00:00,-2.03,10:05:00,68.25,11:05:00,True,08:40:00,True,06:00:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
16/07/2008,Wednesday,True,13:00:00,True,03:35:00,False,,2.45,15:35:00,-1.12,06:15:00,64.5,08:10:00,True,08:00:00,True,06:05:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
17/07/2008,Thursday,True,06:30:00,False,,False,,1.48,14:25:00,-0.45,16:10:00,35.5,06:25:00,True,10:05:00,True,11:00:00,True,Long,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
18/07/2008,Friday,False,,False,,True,06:30:00,1.15,08:25:00,-0.45,16:00:00,29.25,06:30:00,True,06:00:00,True,16:00:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,1.0,Complete
21/07/2008,Monday,False,,True,05:35:00,True,11:40:00,0.94,07:10:00,-0.79,12:00:00,31.75,06:10:00,True,10:30:00,True,11:40:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
22/07/2008,Tuesday,False,,False,,True,15:30:00,1.74,16:10:00,-0.46,09:30:00,39.5,09:55:00,True,06:20:00,True,07:00:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
23/07/2008,Wednesday,True,02:35:00,False,,False,,2.56,10:40:00,-0.07,09:30:00,48.0,10:10:00,True,08:50:00,True,09:30:00,True,Long,0.0,Complete,Long,1.0,Broken,Short,0.0,Broken
24/07/2008,Thursday,False,,True,09:40:00,True,15:45:00,0.44,19:10:00,-2.36,16:05:00,52.0,,False,07:40:00,True,06:00:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Complete
25/07/2008,Friday,False,,True,09:55:00,False,,1.69,14:50:00,-0.41,00:05:00,38.25,08:30:00,True,07:35:00,True,,False,Short,1.0,Complete,Long,0.0,Broken,Long,1.0,Complete
28/07/2008,Monday,True,09:40:00,True,11:05:00,True,14:15:00,0.5,09:40:00,-2.45,15:50:00,54.5,09:35:00,True,07:20:00,True,06:10:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
29/07/2008,Tuesday,True,10:45:00,True,09:50:00,False,,2.41,10:45:00,-0.29,06:00:00,49.0,07:10:00,True,06:40:00,True,06:00:00,True,Short,0.0,Broken,Long,0.0,Complete,Long,0.0,Complete
30/07/2008,Wednesday,True,08:15:00,True,13:50:00,False,,1.26,10:25:00,-0.83,13:50:00,38.5,06:15:00,True,12:35:00,True,12:40:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,1.0,Broken
31/07/2008,Thursday,True,09:50:00,True,08:30:00,False,,1.13,10:25:00,-1.36,09:10:00,46.25,07:05:00,True,06:00:00,True,08:30:00,True,Short,1.0,Complete,Short,0.0,Broken,Short,0.0,Broken
2008-01-08 00:00:00,Friday,False,,True,06:05:00,True,09:45:00,0.49,08:30:00,-2.56,09:50:00,56.5,06:05:00,True,07:20:00,True,09:30:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2008-04-08 00:00:00,Monday,False,,True,19:50:00,True,10:45:00,0.22,18:35:00,-1.72,15:40:00,35.5,,False,,False,06:10:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
2008-05-08 00:00:00,Tuesday,True,10:00:00,True,19:50:00,True,10:45:00,3.34,16:00:00,-0.19,03:15:00,64.0,09:30:00,True,,False,,False,Short,1.0,Complete,Long,1.0,Complete,Long,1.0,Complete
2008-06-08 00:00:00,Wednesday,True,03:00:00,False,,False,,1.42,14:50:00,-1.28,10:40:00,50.75,11:35:00,True,08:20:00,True,06:00:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2008-07-08 00:00:00,Thursday,True,12:45:00,True,09:30:00,False,,0.77,12:45:00,-0.88,09:35:00,31.25,12:40:00,True,06:30:00,True,08:30:00,True,Short,1.0,Complete,Long,1.0,Broken,Short,0.0,Broken
2008-08-08 00:00:00,Friday,True,10:05:00,True,00:40:00,False,,2.3,15:50:00,-0.49,09:30:00,52.75,09:50:00,True,06:15:00,True,07:55:00,True,Long,0.0,Complete,Long,1.0,Broken,Short,0.0,Complete
2008-11-08 00:00:00,Monday,True,09:55:00,False,,False,,2.34,13:50:00,-0.12,22:15:00,47.25,06:00:00,True,09:30:00,True,,False,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2008-12-08 00:00:00,Tuesday,False,,True,00:45:00,False,,0.98,11:30:00,-0.55,04:40:00,29.75,06:50:00,True,09:30:00,True,,False,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
13/08/2008,Wednesday,False,,True,21:25:00,True,11:35:00,0.55,15:00:00,-1.27,12:05:00,35.5,09:30:00,True,06:05:00,True,08:20:00,True,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
14/08/2008,Thursday,True,10:35:00,True,08:30:00,False,,1.54,12:50:00,-0.49,08:30:00,39.5,09:55:00,True,06:15:00,True,08:30:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,0.0,Complete
15/08/2008,Friday,True,05:35:00,True,14:35:00,False,,0.47,09:40:00,-0.79,14:40:00,24.75,09:35:00,True,06:00:00,True,07:55:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
18/08/2008,Monday,False,,True,21:15:00,True,09:50:00,0.61,07:00:00,-2.05,15:05:00,52.25,06:15:00,True,09:35:00,True,09:40:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
19/08/2008,Tuesday,False,,False,,True,09:50:00,0.01,23:35:00,-2.15,15:20:00,42.0,,False,06:00:00,True,06:45:00,True,Short,0.0,Complete,Short,1.0,Complete,Short,0.0,Complete
20/08/2008,Wednesday,False,,True,22:25:00,True,09:50:00,0.85,11:10:00,-0.91,14:20:00,33.75,10:55:00,True,06:20:00,True,09:35:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
21/08/2008,Thursday,False,,False,,True,03:35:00,0.04,14:45:00,-1.46,11:15:00,28.75,14:45:00,True,07:15:00,True,09:10:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
22/08/2008,Friday,True,07:35:00,True,20:15:00,False,,1.78,14:40:00,-0.31,20:40:00,40.0,07:25:00,True,,False,,False,Short,1.0,Complete,Long,1.0,Complete,Long,1.0,Broken
25/08/2008,Monday,False,,True,08:35:00,True,11:15:00,0.04,08:00:00,-2.23,15:30:00,43.75,08:00:00,True,,False,08:35:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,1.0,Complete
26/08/2008,Tuesday,False,,False,,True,13:30:00,0.41,10:35:00,-1.03,14:45:00,27.25,10:35:00,True,06:10:00,True,08:05:00,True,Short,0.0,Complete,Short,0.0,Broken,Short,0.0,Broken
27/08/2008,Wednesday,True,12:20:00,True,20:25:00,False,,1.36,14:40:00,-0.46,05:45:00,34.5,08:30:00,True,07:15:00,True,,False,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
28/08/2008,Thursday,True,10:15:00,True,21:10:00,False,,1.29,11:55:00,-0.45,03:35:00,33.0,06:00:00,True,,False,,False,Short,1.0,Broken,Short,0.0,Complete,Long,1.0,Complete
29/08/2008,Friday,False,,True,18:30:00,True,10:00:00,0.08,18:25:00,-2.05,12:05:00,40.5,,False,06:15:00,True,08:55:00,True,Short,1.0,Complete,Short,0.0,Broken,Short,1.0,Complete
2008-02-09 00:00:00,Tuesday,True,09:10:00,True,18:30:00,True,10:00:00,1.94,09:45:00,-1.86,14:50:00,71.5,08:00:00,True,12:30:00,True,13:45:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2008-03-09 00:00:00,Wednesday,False,,False,,True,06:50:00,0.36,04:25:00,-1.67,15:15:00,37.75,,False,10:00:00,True,06:00:00,True,Long,0.0,Complete,Long,0.0,Broken,Long,1.0,Broken
2008-04-09 00:00:00,Thursday,False,,False,,True,08:30:00,0.1,19:00:00,-3.28,16:05:00,62.0,,False,,False,06:30:00,True,Short,1.0,Broken,Short,1.0,Complete,Short,1.0,Complete
2008-05-09 00:00:00,Friday,False,,False,,True,02:45:00,0.39,14:55:00,-1.82,11:20:00,39.25,14:55:00,True,06:00:00,True,08:30:00,True,,,Broken,Short,1.0,Broken,Short,1.0,Broken
2008-08-09 00:00:00,Monday,True,09:40:00,True,10:55:00,True,02:45:00,2.35,04:00:00,-2.16,12:10:00,80.0,14:55:00,True,06:00:00,True,08:30:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,1.0,Complete
2008-09-09 00:00:00,Tuesday,False,,True,07:15:00,True,14:45:00,1.12,09:55:00,-2.26,16:00:00,59.5,06:00:00,True,09:35:00,True,11:10:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2008-10-09 00:00:00,Wednesday,False,,True,04:45:00,False,,1.37,14:30:00,-0.35,11:00:00,29.75,14:25:00,True,07:25:00,True,09:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
2008-11-09 00:00:00,Thursday,True,11:40:00,True,04:45:00,True,05:45:00,2.24,16:00:00,-1.81,08:30:00,70.5,10:20:00,True,10:00:00,True,06:00:00,True,Short,1.0,Complete,Long,0.0,Broken,Short,0.0,Complete
2008-12-09 00:00:00,Friday,True,19:20:00,False,,False,,2.42,18:00:00,-1.85,10:00:00,34.75,,False,06:05:00,True,08:35:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,1.0,Broken
15/09/2008,Monday,False,,False,,True,10:10:00,0.14,10:50:00,-2.96,16:00:00,54.75,10:50:00,True,09:40:00,True,06:20:00,True,,,Broken,Long,0.0,Broken,Short,0.0,Broken
16/09/2008,Tuesday,False,,True,15:15:00,True,19:10:00,1.58,15:15:00,-1.8,09:25:00,58.25,15:15:00,True,07:00:00,True,08:50:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
17/09/2008,Wednesday,False,,True,03:40:00,True,10:35:00,1.48,20:10:00,-4.79,15:55:00,108.0,,False,06:05:00,True,09:30:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,1.0,Complete
18/09/2008,Thursday,False,,True,15:25:00,True,11:10:00,3.96,15:50:00,-2.14,13:00:00,100.5,06:45:00,True,09:05:00,True,11:00:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
19/09/2008,Friday,True,18:30:00,False,,False,,5.55,09:25:00,-2.14,18:00:00,95.25,07:40:00,True,10:00:00,True,,False,Long,1.0,Complete,Short,0.0,Broken,Long,0.0,Broken
22/09/2008,Monday,False,,False,,True,19:00:00,0.98,09:10:00,-4.14,16:00:00,88.75,08:35:00,True,11:10:00,True,13:25:00,True,,,Broken,Long,1.0,Broken,Long,0.0,Complete
23/09/2008,Tuesday,False,,False,,True,13:00:00,1.66,10:30:00,-1.57,13:50:00,54.0,09:00:00,True,07:35:00,True,06:50:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Broken
24/09/2008,Wednesday,False,,True,21:45:00,False,,1.51,13:25:00,-0.39,10:10:00,31.5,13:20:00,True,06:30:00,True,07:40:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
25/09/2008,Thursday,True,04:55:00,True,19:55:00,False,,2.74,13:35:00,-0.22,21:15:00,49.5,10:05:00,True,07:35:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Short,0.0,Broken
26/09/2008,Friday,False,,False,,True,19:50:00,0.67,15:55:00,-2.56,08:40:00,54.0,13:10:00,True,09:55:00,True,08:15:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
29/09/2008,Monday,False,,True,02:00:00,True,09:40:00,0.67,18:00:00,-11.11,16:00:00,194.0,,False,,False,09:35:00,True,Short,1.0,Complete,Short,1.0,Complete,Short,1.0,Complete
30/09/2008,Tuesday,False,,True,15:25:00,False,,6.13,15:50:00,-11.11,18:00:00,95.0,10:10:00,True,06:35:00,True,,False,Long,1.0,Complete,Long,0.0,Broken,Short,0.0,Complete
2008-01-10 00:00:00,Wednesday,False,,True,10:45:00,False,,0.52,18:40:00,-2.76,11:05:00,52.25,,False,06:55:00,True,06:00:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,1.0,Broken
2008-02-10 00:00:00,Thursday,False,,True,20:55:00,True,09:35:00,0.7,05:30:00,-5.32,15:55:00,95.0,,False,07:20:00,True,08:30:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2008-03-10 00:00:00,Friday,False,,True,10:50:00,True,14:30:00,3.46,13:05:00,-2.3,15:55:00,87.0,07:05:00,True,07:45:00,True,13:40:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
2008-06-10 00:00:00,Monday,False,,False,,False,,3.46,18:00:00,-9.08,14:45:00,136.25,,False,08:15:00,True,09:50:00,True,Short,1.0,Complete,Long,1.0,Broken,Short,1.0,Complete
2008-07-10 00:00:00,Tuesday,False,,True,18:55:00,True,15:45:00,2.06,09:25:00,-5.58,16:00:00,107.75,09:00:00,True,06:15:00,True,08:25:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2008-08-10 00:00:00,Wednesday,False,,True,07:05:00,True,19:15:00,4.34,14:20:00,-4.08,04:00:00,112.5,07:00:00,True,06:30:00,True,,False,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
2008-09-10 00:00:00,Thursday,False,,True,00:35:00,True,15:40:00,4.43,09:40:00,-3.97,15:50:00,110.5,09:40:00,True,07:55:00,True,15:00:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2008-10-10 00:00:00,Friday,False,,True,15:35:00,True,20:10:00,3.71,15:35:00,-6.3,13:50:00,128.0,09:45:00,True,06:45:00,True,09:30:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
13/10/2008,Monday,True,20:00:00,False,,False,,12.49,16:10:00,-6.3,18:00:00,162.0,11:35:00,True,09:50:00,True,,False,Long,1.0,Complete,Long,0.0,Broken,Long,0.0,Complete
14/10/2008,Tuesday,True,18:55:00,True,14:05:00,False,,3.06,08:40:00,-6.96,14:50:00,145.75,08:40:00,True,09:05:00,True,09:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
15/10/2008,Wednesday,False,,False,,True,08:20:00,0.31,18:20:00,-11.01,16:10:00,156.25,,False,06:05:00,True,07:40:00,True,Short,1.0,Broken,Short,1.0,Complete,Short,1.0,Complete
16/10/2008,Thursday,False,,True,15:45:00,True,03:00:00,9.39,16:00:00,-2.08,11:10:00,139.5,08:35:00,True,06:00:00,True,11:00:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
17/10/2008,Friday,True,01:10:00,False,,False,,3.72,13:40:00,-4.05,05:55:00,102.75,11:05:00,True,07:20:00,True,,False,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Complete
20/10/2008,Monday,False,,True,19:45:00,False,,3.75,16:10:00,-1.75,11:10:00,72.25,16:05:00,True,07:30:00,True,11:05:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,1.0,Broken
21/10/2008,Tuesday,False,,True,09:00:00,True,15:45:00,0.37,02:30:00,-5.22,15:55:00,75.5,,False,10:05:00,True,07:25:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
22/10/2008,Wednesday,False,,True,18:30:00,True,05:25:00,0.65,19:25:00,-8.15,15:40:00,115.75,,False,,False,06:55:00,True,Short,1.0,Complete,Long,0.0,Complete,Short,0.0,Broken
23/10/2008,Thursday,False,,False,,True,13:00:00,1.32,11:00:00,-5.86,14:20:00,89.75,11:00:00,True,06:20:00,True,06:55:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,0.0,Broken
24/10/2008,Friday,False,,True,02:00:00,True,05:00:00,0.6,19:10:00,-7.76,09:30:00,104.25,,False,10:00:00,True,09:30:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,0.0,Complete
27/10/2008,Monday,False,,True,18:45:00,True,03:20:00,3.17,13:45:00,-4.53,03:50:00,91.75,12:55:00,True,08:35:00,True,,False,Long,0.0,Broken,Short,1.0,Broken,Long,1.0,Broken
28/10/2008,Tuesday,True,14:45:00,True,01:50:00,False,,12.84,16:10:00,-0.75,18:20:00,157.75,07:45:00,True,10:40:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Short,0.0,Broken
29/10/2008,Wednesday,True,07:45:00,False,,False,,3.72,15:25:00,-2.1,05:35:00,75.5,06:50:00,True,06:05:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Short,1.0,Broken
30/10/2008,Thursday,True,02:45:00,True,21:05:00,False,,4.05,02:45:00,-0.29,20:35:00,56.5,,False,08:05:00,True,,False,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
31/10/2008,Friday,True,13:30:00,True,02:35:00,False,,1.51,15:00:00,-2.67,09:45:00,56.0,13:20:00,True,08:50:00,True,06:15:00,True,Short,0.0,Broken,Long,0.0,Broken,Long,0.0,Broken
2008-03-11 00:00:00,Monday,False,,True,18:40:00,False,,1.23,21:05:00,-1.31,15:05:00,34.0,,False,09:45:00,True,06:20:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2008-04-11 00:00:00,Tuesday,True,03:40:00,True,18:40:00,False,,2.98,16:10:00,-0.76,20:40:00,50.25,06:00:00,True,09:30:00,True,,False,Short,0.0,Complete,Long,1.0,Broken,Short,1.0,Broken
2008-05-11 00:00:00,Wednesday,True,21:50:00,True,03:10:00,True,12:25:00,0.69,22:10:00,-6.03,16:05:00,92.75,,False,06:45:00,True,11:20:00,True,Short,0.0,Complete,Short,1.0,Broken,Short,1.0,Complete
2008-06-11 00:00:00,Thursday,False,,False,,False,,1.43,09:35:00,-3.29,15:55:00,60.25,07:00:00,True,06:40:00,True,06:15:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
2008-07-11 00:00:00,Friday,False,,True,03:20:00,False,,3.57,16:10:00,-0.18,09:50:00,46.75,10:25:00,True,08:00:00,True,09:50:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2008-10-11 00:00:00,Monday,True,09:35:00,True,11:45:00,True,12:50:00,2.18,05:20:00,-4.45,15:00:00,85.75,,False,09:00:00,True,09:30:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2008-11-11 00:00:00,Tuesday,False,,False,,True,07:15:00,0.24,22:50:00,-4.05,12:25:00,54.0,,False,14:30:00,True,07:10:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
2008-12-11 00:00:00,Wednesday,False,,True,20:50:00,True,08:40:00,1.86,21:00:00,-4.99,16:10:00,83.75,,False,06:45:00,True,08:15:00,True,Long,1.0,Broken,Short,1.0,Complete,Short,1.0,Complete
13/11/2008,Thursday,False,,True,14:45:00,True,03:25:00,8.58,16:05:00,-3.23,13:00:00,135.25,09:30:00,True,06:45:00,True,12:20:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
14/11/2008,Friday,False,,True,15:55:00,False,,0.16,18:30:00,-6.48,16:10:00,82.0,,False,06:00:00,True,08:05:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,1.0,Broken
17/11/2008,Monday,False,,False,,True,18:40:00,2.72,12:50:00,-1.56,19:30:00,49.5,11:50:00,True,09:20:00,True,,False,Short,0.0,Broken,Long,0.0,Broken,Long,1.0,Complete
18/11/2008,Tuesday,False,,True,08:50:00,True,04:00:00,1.71,16:10:00,-3.7,14:50:00,62.5,08:35:00,True,08:05:00,True,06:35:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,1.0,Broken
19/11/2008,Wednesday,False,,True,08:50:00,True,13:30:00,0.39,01:50:00,-7.26,16:05:00,89.25,,False,06:00:00,True,08:45:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
20/11/2008,Thursday,False,,False,,True,23:50:00,2.32,12:50:00,-5.37,16:00:00,83.75,10:45:00,True,07:00:00,True,08:50:00,True,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
21/11/2008,Friday,False,,True,02:00:00,True,10:55:00,4.62,16:10:00,-2.58,14:40:00,75.25,16:05:00,True,07:05:00,True,10:25:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,1.0,Broken
24/11/2008,Monday,True,19:00:00,False,,False,,5.99,15:45:00,-2.37,03:35:00,91.75,06:15:00,True,,False,,False,Short,0.0,Broken,Short,0.0,Complete,Short,0.0,Complete
25/11/2008,Tuesday,True,08:20:00,True,12:55:00,False,,2.58,08:55:00,-2.36,14:15:00,56.5,06:40:00,True,06:00:00,True,10:40:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
26/11/2008,Wednesday,True,11:45:00,True,09:50:00,False,,5.45,16:10:00,-0.99,08:30:00,73.0,09:50:00,True,07:25:00,True,08:30:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2008-01-12 00:00:00,Monday,False,,True,05:40:00,True,11:00:00,0.42,18:00:00,-8.05,16:10:00,98.0,,False,,False,09:30:00,True,,,Broken,Short,1.0,Complete,Long,0.0,Complete
2008-02-12 00:00:00,Tuesday,False,,True,05:40:00,True,11:00:00,0.42,18:00:00,-8.12,16:50:00,98.75,,False,,False,09:30:00,True,Short,1.0,Broken,Short,1.0,Complete,Long,0.0,Complete
2008-04-12 00:00:00,Thursday,False,,True,05:40:00,True,11:00:00,0.42,18:00:00,-8.12,16:50:00,98.75,,False,,False,09:30:00,True,Short,1.0,Broken,Short,1.0,Complete,Short,0.0,Broken
2008-05-12 00:00:00,Friday,False,,True,05:40:00,True,11:00:00,0.42,18:00:00,-8.12,16:50:00,98.75,,False,14:45:00,True,09:30:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2008-08-12 00:00:00,Monday,True,20:55:00,True,05:40:00,True,11:00:00,4.58,15:10:00,-8.12,16:50:00,150.5,07:50:00,True,14:45:00,True,09:30:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2008-09-12 00:00:00,Tuesday,True,20:55:00,True,05:40:00,True,11:00:00,5.76,11:00:00,-8.12,16:50:00,164.5,07:50:00,True,14:45:00,True,09:30:00,True,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
2008-10-12 00:00:00,Wednesday,True,20:55:00,True,05:40:00,True,11:00:00,5.76,11:00:00,-8.12,16:50:00,164.5,07:50:00,True,14:45:00,True,09:30:00,True,Short,0.0,Broken,Short,1.0,Complete,Short,0.0,Broken
2008-11-12 00:00:00,Thursday,True,20:55:00,True,05:40:00,True,11:00:00,5.76,11:00:00,-8.12,16:50:00,164.5,07:50:00,True,14:45:00,True,09:30:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2008-12-12 00:00:00,Friday,False,,True,20:50:00,False,,4.31,16:10:00,-2.7,22:45:00,81.75,09:35:00,True,08:25:00,True,,False,Long,0.0,Broken,Long,0.0,Broken,Long,1.0,Complete
15/12/2008,Monday,True,19:10:00,True,10:45:00,False,,0.91,01:35:00,-3.77,15:15:00,56.75,,False,08:40:00,True,09:30:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,1.0,Complete
16/12/2008,Tuesday,True,14:30:00,True,04:10:00,False,,4.7,15:20:00,-0.29,02:35:00,59.5,07:15:00,True,06:20:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Short,0.0,Complete
17/12/2008,Wednesday,False,,True,03:35:00,False,,0.69,13:45:00,-2.51,04:10:00,39.5,13:45:00,True,09:30:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
18/12/2008,Thursday,False,,True,08:30:00,True,15:20:00,0.75,03:00:00,-2.81,15:25:00,43.75,,False,06:35:00,True,07:25:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
19/12/2008,Friday,True,10:40:00,True,23:50:00,False,,1.54,10:40:00,-0.82,16:05:00,28.75,09:30:00,True,08:10:00,True,07:20:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Broken
